trading_date,sector,article_count,covered_tickers,coverage_share,has_news,breadth,rolling_21d_article_count,rolling_21d_covered_tickers,rolling_21d_breadth
2020-04-27,Materials,11,5,1,True,0.834482758621,257,5,0.71749497583
2020-04-27,RealEstate,11,5,1,True,0.562790697674,174,5,0.811906677393
2020-04-27,Tech,31,5,1,True,0.817872340426,442,5,0.704014414414
2020-04-27,Utilities,20,4,0.8,True,0.655737704918,271,5,0.792457512814
2020-04-28,Comm,36,5,1,True,0.72808988764,363,5,0.7668790921
2020-04-28,Consumer,58,4,0.8,True,0.556033057851,929,5,0.693977637774
2020-04-28,Energy,23,4,0.8,True,0.710067114094,766,5,0.863625792967
2020-04-28,Financials,12,5,1,True,0.757894736842,588,5,0.801167883212
2020-04-28,Healthcare,44,5,1,True,0.47684729064,793,5,0.513059228105
2020-04-28,Industrials,74,5,1,True,0.704761904762,653,5,0.85337269225
2020-04-28,Materials,17,5,1,True,0.862686567164,271,5,0.741640999748
2020-04-28,RealEstate,15,5,1,True,0.542168674699,185,5,0.807860262009
2020-04-28,Tech,35,4,0.8,True,0.538461538462,464,5,0.702984392346
2020-04-28,Utilities,5,3,0.6,True,0.555555555556,264,5,0.797710884743
2020-04-29,Comm,19,3,0.6,True,0.519424460432,367,5,0.750628361245
2020-04-29,Consumer,60,5,1,True,0.619621342513,954,5,0.69738552075
2020-04-29,Energy,38,5,1,True,0.962666666667,784,5,0.868060106203
2020-04-29,Financials,22,5,1,True,0.820338983051,596,5,0.800378540366
2020-04-29,Healthcare,104,4,0.8,True,0.281154146088,863,5,0.468050514858
2020-04-29,Industrials,68,5,1,True,0.745806451613,699,5,0.849039489118
2020-04-29,Materials,19,5,1,True,0.512056737589,280,5,0.780099502488
2020-04-29,RealEstate,18,4,0.8,True,0.462857142857,193,5,0.79329144926
2020-04-29,Tech,50,5,1,True,0.716332378223,505,5,0.738571366513
2020-04-29,Utilities,6,3,0.6,True,0.514285714286,256,5,0.809486166008
2020-04-30,Comm,27,4,0.8,True,0.478032786885,388,5,0.740939068806
2020-04-30,Consumer,33,5,1,True,0.613521126761,975,5,0.693443968268
2020-04-30,Energy,53,5,1,True,0.970293609672,818,5,0.884487977687
2020-04-30,Financials,23,5,1,True,0.92,612,5,0.813642386983
2020-04-30,Healthcare,83,5,1,True,0.361153342071,928,5,0.454306815784
2020-04-30,Industrials,21,5,1,True,0.471657754011,698,5,0.838907638267
2020-04-30,Materials,36,5,1,True,0.749132947977,303,5,0.799904160314
2020-04-30,RealEstate,11,4,0.8,True,0.691428571429,194,5,0.810247578041
2020-04-30,Tech,23,5,1,True,0.710067114094,510,5,0.751690653719
2020-04-30,Utilities,11,4,0.8,True,0.620512820513,255,5,0.808617795187
2020-05-01,Comm,19,4,0.8,True,0.559689922481,386,5,0.725288419413
2020-05-01,Consumer,39,5,1,True,0.686681715576,984,5,0.701512780386
2020-05-01,Energy,75,5,1,True,0.529910504004,867,5,0.870257190986
2020-05-01,Financials,18,5,1,True,0.875675675676,610,5,0.81624147235
2020-05-01,Healthcare,84,5,1,True,0.431295843521,999,5,0.451760983371
2020-05-01,Industrials,45,5,1,True,0.680672268908,728,5,0.833137880622
2020-05-01,Materials,17,3,0.6,True,0.35900621118,306,5,0.802708958423
2020-05-01,RealEstate,10,3,0.6,True,0.47619047619,198,5,0.836798292423
2020-05-01,Tech,17,5,1,True,0.862686567164,521,5,0.753573659444
2020-05-01,Utilities,16,4,0.8,True,0.581818181818,259,5,0.797870948558
2020-05-04,Comm,23,3,0.6,True,0.56577540107,399,5,0.719731458668
2020-05-04,Consumer,63,5,1,True,0.531681178835,1012,5,0.688977241384
2020-05-04,Energy,40,5,1,True,0.846560846561,868,5,0.87179653329
2020-05-04,Financials,23,5,1,True,0.682580645161,617,5,0.809158828843
2020-05-04,Healthcare,51,5,1,True,0.33112667091,1023,5,0.438583830472
2020-05-04,Industrials,35,5,1,True,0.481335952849,744,5,0.822355929937
2020-05-04,Materials,13,5,1,True,0.614545454545,307,5,0.808345126292
2020-05-04,RealEstate,10,4,0.8,True,0.714285714286,201,5,0.840024950619
2020-05-04,Tech,31,5,1,True,0.563636363636,545,5,0.747242103674
2020-05-04,Utilities,10,5,1,True,0.769230769231,265,5,0.796066428612
2020-05-05,Comm,35,5,1,True,0.305105853051,418,5,0.733210239194
2020-05-05,Consumer,49,5,1,True,0.375449569977,1029,5,0.677166346366
2020-05-05,Energy,36,5,1,True,0.732203389831,862,5,0.872547499941
2020-05-05,Financials,22,5,1,True,0.864285714286,622,5,0.809550115087
2020-05-05,Healthcare,35,5,1,True,0.614035087719,1044,5,0.447334917567
2020-05-05,Industrials,31,5,1,True,0.507124010554,731,5,0.801134924026
2020-05-05,Materials,38,4,0.8,True,0.542857142857,341,5,0.789979279187
2020-05-05,RealEstate,7,4,0.8,True,0.653333333333,205,5,0.844129757959
2020-05-05,Tech,20,4,0.8,True,0.588235294118,553,5,0.748513664011
2020-05-05,Utilities,26,4,0.8,True,0.568067226891,285,5,0.797065894706
2020-05-06,Comm,33,4,0.8,True,0.468387096774,435,5,0.741724320405
2020-05-06,Consumer,51,4,0.8,True,0.415163607342,1021,5,0.656364260281
2020-05-06,Energy,36,4,0.8,True,0.516334661355,871,5,0.86968698234
2020-05-06,Financials,19,5,1,True,0.913924050633,579,5,0.824832999127
2020-05-06,Healthcare,32,5,1,True,0.53612565445,1030,5,0.449187491003
2020-05-06,Industrials,12,4,0.8,True,0.553846153846,697,5,0.796571428571
2020-05-06,Materials,22,4,0.8,True,0.58313253012,353,5,0.778198282592
2020-05-06,RealEstate,7,4,0.8,True,0.653333333333,206,5,0.837828232971
2020-05-06,Tech,21,4,0.8,True,0.616783216783,546,5,0.744118014128
2020-05-06,Utilities,14,4,0.8,True,0.725925925926,287,5,0.81147726713
2020-05-07,Comm,23,4,0.8,True,0.641212121212,438,5,0.765050247248
2020-05-07,Consumer,34,5,1,True,0.583838383838,1022,5,0.648957427244
2020-05-07,Energy,25,5,1,True,0.886524822695,853,5,0.88764738534
2020-05-07,Financials,14,5,1,True,0.816666666667,566,5,0.837772954314
2020-05-07,Healthcare,24,3,0.6,True,0.533333333333,1022,5,0.450883001731
2020-05-07,Industrials,14,3,0.6,True,0.435555555556,677,5,0.783354555321
2020-05-07,Materials,8,3,0.6,True,0.426666666667,354,5,0.771270310192
2020-05-07,RealEstate,10,4,0.8,True,0.555555555556,206,5,0.828342767909
2020-05-07,Tech,14,5,1,True,0.7,546,5,0.738514132831
2020-05-07,Utilities,15,5,1,True,0.762711864407,288,5,0.811823431536
2020-05-08,Comm,9,3,0.6,True,0.490909090909,434,5,0.769051118733
2020-05-08,Consumer,55,5,1,True,0.438723712835,1023,5,0.640550987119
2020-05-08,Energy,22,5,1,True,0.701449275362,840,5,0.89498852091
2020-05-08,Financials,15,5,1,True,0.818181818182,557,5,0.846414492081
2020-05-08,Healthcare,32,5,1,True,0.575280898876,1035,5,0.452416498964
2020-05-08,Industrials,12,4,0.8,True,0.411428571429,650,5,0.770676005983
2020-05-08,Materials,18,3,0.6,True,0.558620689655,358,5,0.760075910331
2020-05-08,RealEstate,5,2,0.4,True,0.384615384615,204,5,0.819373892499
2020-05-08,Tech,14,4,0.8,True,0.515789473684,541,5,0.740261776794
2020-05-08,Utilities,21,4,0.8,True,0.554716981132,304,5,0.79986151982
2020-05-11,Comm,23,5,1,True,0.82015503876,441,5,0.762685542854
2020-05-11,Consumer,52,5,1,True,0.478584070796,991,5,0.637059260436
2020-05-11,Energy,25,5,1,True,0.786163522013,811,5,0.900303194147
2020-05-11,Financials,18,5,1,True,0.852631578947,549,5,0.85492915798
2020-05-11,Healthcare,56,5,1,True,0.671520342612,1075,5,0.463539567076
2020-05-11,Industrials,19,5,1,True,0.459872611465,641,5,0.740159423553
2020-05-11,Materials,13,4,0.8,True,0.614545454545,348,5,0.75893965031
2020-05-11,RealEstate,6,3,0.6,True,0.4,193,5,0.829506736444
2020-05-11,Tech,25,5,1,True,0.827814569536,549,5,0.744209187768
2020-05-11,Utilities,10,4,0.8,True,0.666666666667,305,5,0.797573627127
2020-05-12,Comm,18,5,1,True,0.852631578947,443,5,0.765595802368
2020-05-12,Consumer,38,4,0.8,True,0.423460410557,951,5,0.635449975233
2020-05-12,Energy,26,5,1,True,0.751111111111,793,5,0.902280635048
2020-05-12,Financials,20,5,1,True,0.833333333333,529,5,0.878304536823
2020-05-12,Healthcare,23,3,0.6,True,0.384727272727,1048,5,0.461538202937
2020-05-12,Industrials,14,4,0.8,True,0.316129032258,619,5,0.701856482118
2020-05-12,Materials,13,3,0.6,True,0.52,337,5,0.762899271152
2020-05-12,RealEstate,8,4,0.8,True,0.711111111111,188,5,0.837337123904
2020-05-12,Tech,23,5,1,True,0.904273504274,549,5,0.776336497225
2020-05-12,Utilities,19,4,0.8,True,0.559689922481,303,5,0.799904160314
2020-05-13,Comm,4,3,0.6,True,0.533333333333,431,5,0.766894416348
2020-05-13,Consumer,36,5,1,True,0.611320754717,958,5,0.628472036759
2020-05-13,Energy,25,5,1,True,0.65445026178,796,5,0.900061082148
2020-05-13,Financials,34,5,1,True,0.889230769231,500,5,0.920912071315
2020-05-13,Healthcare,52,5,1,True,0.704166666667,1086,5,0.470428029532
2020-05-13,Industrials,19,5,1,True,0.627826086957,607,5,0.688374482714
2020-05-13,Materials,18,5,1,True,0.81,343,5,0.775154010871
2020-05-13,RealEstate,6,4,0.8,True,0.6,187,5,0.824643320363
2020-05-13,Tech,17,4,0.8,True,0.561165048544,548,5,0.76727560745
2020-05-13,Utilities,6,3,0.6,True,0.514285714286,295,5,0.801224508585
2020-05-14,Comm,14,5,1,True,0.852173913043,429,5,0.775971329187
2020-05-14,Consumer,39,5,1,True,0.71914893617,962,5,0.623123278817
2020-05-14,Energy,12,5,1,True,0.847058823529,769,5,0.9053637999
2020-05-14,Financials,30,5,1,True,0.857142857143,468,5,0.933884790858
2020-05-14,Healthcare,29,5,1,True,0.761085972851,1089,5,0.471958579493
2020-05-14,Industrials,27,4,0.8,True,0.580876494024,616,5,0.674984435313
2020-05-14,Materials,16,5,1,True,0.914285714286,342,5,0.791099086912
2020-05-14,RealEstate,14,5,1,True,0.725925925926,192,5,0.814674033149
2020-05-14,Tech,28,5,1,True,0.687719298246,551,5,0.769906297945
2020-05-14,Utilities,10,5,1,True,0.714285714286,290,5,0.803324099723
2020-05-15,Comm,16,5,1,True,0.775757575758,429,5,0.783169854678
2020-05-15,Consumer,47,5,1,True,0.504914285714,969,5,0.622824583688
2020-05-15,Energy,17,5,1,True,0.979661016949,751,5,0.897626228465
2020-05-15,Financials,35,5,1,True,0.853658536585,436,5,0.9548724131
2020-05-15,Healthcare,39,5,1,True,0.794255874674,1070,5,0.476234053085
2020-05-15,Industrials,19,5,1,True,0.586991869919,612,5,0.672563701988
2020-05-15,Materials,17,4,0.8,True,0.550476190476,346,5,0.775513376951
2020-05-15,RealEstate,8,4,0.8,True,0.711111111111,196,5,0.817361702128
2020-05-15,Tech,45,5,1,True,0.72972972973,564,5,0.78530588061
2020-05-15,Utilities,15,5,1,True,0.671641791045,289,5,0.797298458307
2020-05-18,Comm,20,5,1,True,0.588235294118,434,5,0.805215458276
2020-05-18,Consumer,49,5,1,True,0.556431054461,990,5,0.622582181991
2020-05-18,Energy,48,5,1,True,0.79723183391,748,5,0.877722174288
2020-05-18,Financials,35,5,1,True,0.90405904059,436,5,0.958290064022
2020-05-18,Healthcare,32,5,1,True,0.65641025641,1005,5,0.503666451409
2020-05-18,Industrials,26,5,1,True,0.742857142857,607,5,0.694760759911
2020-05-18,Materials,12,4,0.8,True,0.533333333333,353,5,0.773704635063
2020-05-18,RealEstate,7,4,0.8,True,0.653333333333,193,5,0.810906716012
2020-05-18,Tech,26,5,1,True,0.845,562,5,0.801939824806
2020-05-18,Utilities,13,4,0.8,True,0.637735849057,288,5,0.798844264663
2020-05-19,Comm,20,5,1,True,0.740740740741,442,5,0.815750135705
2020-05-19,Consumer,44,5,1,True,0.475675675676,978,5,0.641879567555
2020-05-19,Energy,9,4,0.8,True,0.522580645161,690,5,0.873529897437
2020-05-19,Financials,20,5,1,True,0.816326530612,437,5,0.963152187618
2020-05-19,Healthcare,16,5,1,True,0.853333333333,954,5,0.520432075116
2020-05-19,Industrials,12,4,0.8,True,0.411428571429,592,5,0.696124739299
2020-05-19,Materials,10,3,0.6,True,0.454545454545,342,5,0.766374000786
2020-05-19,RealEstate,6,3,0.6,True,0.6,194,5,0.81217091066
2020-05-19,Tech,17,4,0.8,True,0.664367816092,552,5,0.825868003795
2020-05-19,Utilities,1,1,0.2,True,0.2,271,5,0.793227844683
2020-05-20,Comm,27,5,1,True,0.883636363636,454,5,0.819905326385
2020-05-20,Consumer,34,5,1,True,0.572277227723,942,5,0.625177190041
2020-05-20,Energy,21,5,1,True,0.856310679612,668,5,0.869205446364
2020-05-20,Financials,18,5,1,True,0.623076923077,437,5,0.973264021609
2020-05-20,Healthcare,30,3,0.6,True,0.48128342246,963,5,0.519314799623
2020-05-20,Industrials,8,4,0.8,True,0.711111111111,580,5,0.702854038695
2020-05-20,Materials,15,3,0.6,True,0.555555555556,347,5,0.767547410359
2020-05-20,RealEstate,7,5,1,True,0.890909090909,191,5,0.791946163031
2020-05-20,Tech,17,5,1,True,0.83768115942,555,5,0.828815132721
2020-05-20,Utilities,5,2,0.4,True,0.384615384615,267,5,0.791440466278
2020-05-21,Comm,11,5,1,True,0.691428571429,439,5,0.832002935653
2020-05-21,Consumer,40,5,1,True,0.820512820513,943,5,0.631849364952
2020-05-21,Energy,13,5,1,True,0.913513513514,643,5,0.875626621486
2020-05-21,Financials,22,5,1,True,0.91320754717,444,5,0.974714462299
2020-05-21,Healthcare,21,5,1,True,0.824299065421,954,5,0.523268690098
2020-05-21,Industrials,9,4,0.8,True,0.415384615385,574,5,0.695361107594
2020-05-21,Materials,9,5,1,True,0.852631578947,346,5,0.776620175154
2020-05-21,RealEstate,2,2,0.4,True,0.4,182,5,0.812460142261
2020-05-21,Tech,21,5,1,True,0.728925619835,553,5,0.859026109917
2020-05-21,Utilities,9,4,0.8,True,0.522580645161,251,5,0.825538884885
2020-05-22,Comm,10,5,1,True,0.769230769231,425,5,0.841937213042
2020-05-22,Consumer,18,3,0.6,True,0.483582089552,918,5,0.638824118013
2020-05-22,Energy,19,5,1,True,0.869879518072,627,5,0.875614455148
2020-05-22,Financials,8,4,0.8,True,0.64,442,5,0.973170610212
2020-05-22,Healthcare,22,5,1,True,0.820338983051,917,5,0.548748837589
2020-05-22,Industrials,4,3,0.6,True,0.533333333333,566,5,0.693306209016
2020-05-22,Materials,7,4,0.8,True,0.653333333333,336,5,0.783184183143
2020-05-22,RealEstate,14,3,0.6,True,0.466666666667,190,5,0.78786556089
2020-05-22,Tech,28,5,1,True,0.373333333333,541,5,0.909469726396
2020-05-22,Utilities,5,2,0.4,True,0.384615384615,243,5,0.828932406822
2020-05-26,Comm,20,5,1,True,0.851063829787,428,5,0.859736236917
2020-05-26,Consumer,46,5,1,True,0.769454545455,935,5,0.647874015748
2020-05-26,Energy,29,5,1,True,0.97225433526,636,5,0.885479739936
2020-05-26,Financials,28,5,1,True,0.967901234568,461,5,0.973861839844
2020-05-26,Healthcare,61,5,1,True,0.539666424946,928,5,0.576308798041
2020-05-26,Industrials,16,5,1,True,0.624390243902,560,5,0.711175616836
2020-05-26,Materials,9,3,0.6,True,0.558620689655,338,5,0.781904044898
2020-05-26,RealEstate,5,3,0.6,True,0.454545454545,187,5,0.784674071581
2020-05-26,Tech,29,5,1,True,0.91912568306,532,5,0.953039027511
2020-05-26,Utilities,5,3,0.6,True,0.555555555556,242,5,0.826124982367
2020-05-27,Comm,22,5,1,True,0.711764705882,429,5,0.854355546271
2020-05-27,Consumer,37,5,1,True,0.484601769912,922,5,0.635220623949
2020-05-27,Energy,14,4,0.8,True,0.675862068966,606,5,0.888223485307
2020-05-27,Financials,25,5,1,True,0.827814569536,461,5,0.97368336655
2020-05-27,Healthcare,24,4,0.8,True,0.612765957447,894,5,0.576557833533
2020-05-27,Industrials,27,5,1,True,0.562934362934,512,5,0.698101248968
2020-05-27,Materials,5,2,0.4,True,0.384615384615,332,5,0.774588896697
2020-05-27,RealEstate,1,1,0.2,True,0.2,177,5,0.764028776978
2020-05-27,Tech,13,5,1,True,0.913513513514,514,5,0.958864733423
2020-05-27,Utilities,7,4,0.8,True,0.753846153846,229,5,0.828648178873
2020-05-28,Comm,23,5,1,True,0.649079754601,416,5,0.866016113697
2020-05-28,Consumer,33,5,1,True,0.666055045872,897,5,0.627612781442
2020-05-28,Energy,10,5,1,True,0.769230769231,593,5,0.892362935049
2020-05-28,Financials,24,5,1,True,0.729113924051,473,5,0.974620461327
2020-05-28,Healthcare,20,5,1,True,0.481927710843,870,5,0.560803752028
2020-05-28,Industrials,45,5,1,True,0.709281961471,483,5,0.620688829469
2020-05-28,Materials,8,4,0.8,True,0.581818181818,323,5,0.756637777858
2020-05-28,RealEstate,4,4,0.8,True,0.8,166,5,0.785742800114
2020-05-28,Tech,19,5,1,True,0.662385321101,498,5,0.958765995284
2020-05-28,Utilities,10,4,0.8,True,0.588235294118,234,5,0.833424657534
2020-05-29,Comm,14,4,0.8,True,0.502564102564,411,5,0.871108475363
2020-05-29,Consumer,18,5,1,True,0.736363636364,855,5,0.61412867698
2020-05-29,Energy,20,5,1,True,0.597014925373,575,5,0.880950160536
2020-05-29,Financials,25,5,1,True,0.748502994012,476,5,0.96802529266
2020-05-29,Healthcare,25,4,0.8,True,0.706214689266,791,5,0.619299122542
2020-05-29,Industrials,13,4,0.8,True,0.388505747126,428,5,0.587203487627
2020-05-29,Materials,7,2,0.4,True,0.337931034483,311,5,0.71626615322
2020-05-29,RealEstate,6,3,0.6,True,0.514285714286,154,5,0.816666666667
2020-05-29,Tech,12,4,0.8,True,0.626086956522,460,5,0.93915050375
2020-05-29,Utilities,12,4,0.8,True,0.685714285714,240,5,0.829971181556
2020-06-01,Comm,17,5,1,True,0.68,401,5,0.873894731121
2020-06-01,Consumer,47,5,1,True,0.72784184514,869,5,0.631397599528
2020-06-01,Energy,19,4,0.8,True,0.491156462585,541,5,0.850384252197
2020-06-01,Financials,23,5,1,True,0.988785046729,476,5,0.968232126832
2020-06-01,Healthcare,60,4,0.8,True,0.470588235294,768,5,0.63522341766
2020-06-01,Industrials,19,5,1,True,0.454088050314,426,5,0.587091973731
2020-06-01,Materials,7,3,0.6,True,0.362962962963,282,5,0.681965526113
2020-06-01,RealEstate,6,4,0.8,True,0.6,149,5,0.808043676069
2020-06-01,Tech,15,5,1,True,0.762711864407,452,5,0.928781197436
2020-06-01,Utilities,8,4,0.8,True,0.64,237,5,0.831086779611
2020-06-02,Comm,9,3,0.6,True,0.39512195122,391,5,0.876435348411
2020-06-02,Consumer,20,5,1,True,0.888888888889,850,5,0.635488864652
2020-06-02,Energy,16,4,0.8,True,0.512,482,5,0.852440008806
2020-06-02,Financials,26,5,1,True,0.65,484,5,0.964175172868
2020-06-02,Healthcare,25,5,1,True,0.698324022346,709,5,0.660462091301
2020-06-02,Industrials,14,5,1,True,0.675862068966,395,5,0.581499357099
2020-06-02,Materials,8,4,0.8,True,0.581818181818,273,5,0.678801402614
2020-06-02,RealEstate,5,3,0.6,True,0.555555555556,144,5,0.781605729363
2020-06-02,Tech,13,5,1,True,0.786046511628,448,5,0.93056379822
2020-06-02,Utilities,6,3,0.6,True,0.4,227,5,0.818635316546
2020-06-03,Comm,12,5,1,True,0.6,380,5,0.884478745559
2020-06-03,Consumer,33,5,1,True,0.728428093645,820,5,0.653761266298
2020-06-03,Energy,12,4,0.8,True,0.533333333333,454,5,0.844599246025
2020-06-03,Financials,26,5,1,True,0.952112676056,487,5,0.970711142945
2020-06-03,Healthcare,20,5,1,True,0.588235294118,678,5,0.693203444272
2020-06-03,Industrials,37,5,1,True,0.466439522998,397,5,0.578201295009
2020-06-03,Materials,11,4,0.8,True,0.514893617021,271,5,0.673122221713
2020-06-03,RealEstate,6,5,1,True,0.9,140,5,0.787781350482
2020-06-03,Tech,6,2,0.4,True,0.276923076923,423,5,0.94175636201
2020-06-03,Utilities,1,1,0.2,True,0.2,218,5,0.820652737006
2020-06-04,Comm,11,5,1,True,0.691428571429,356,5,0.893891945267
2020-06-04,Consumer,11,4,0.8,True,0.654054054054,782,5,0.671524735079
2020-06-04,Energy,12,5,1,True,0.72,430,5,0.853017161838
2020-06-04,Financials,20,5,1,True,0.909090909091,485,5,0.965798279649
2020-06-04,Healthcare,21,5,1,True,0.634532374101,664,5,0.695112568582
2020-06-04,Industrials,20,4,0.8,True,0.701754385965,386,5,0.596939102564
2020-06-04,Materials,4,4,0.8,True,0.8,237,5,0.681952285558
2020-06-04,RealEstate,2,2,0.4,True,0.4,135,5,0.784377017431
2020-06-04,Tech,11,3,0.6,True,0.590243902439,414,5,0.947200884222
2020-06-04,Utilities,7,3,0.6,True,0.362962962963,199,5,0.812578229199
2020-06-05,Comm,11,4,0.8,True,0.620512820513,334,5,0.881447534766
2020-06-05,Consumer,14,3,0.6,True,0.56,745,5,0.688245177851
2020-06-05,Energy,33,5,1,True,0.709446254072,427,5,0.859009210619
2020-06-05,Financials,20,5,1,True,0.952380952381,486,5,0.967659469868
2020-06-05,Healthcare,8,3,0.6,True,0.492307692308,640,5,0.706547988684
2020-06-05,Industrials,25,5,1,True,0.545851528384,399,5,0.589819017098
2020-06-05,Materials,7,4,0.8,True,0.515789473684,222,5,0.687076537014
2020-06-05,RealEstate,2,2,0.4,True,0.4,130,5,0.79231129864
2020-06-05,Tech,15,3,0.6,True,0.445544554455,408,5,0.959115003457
2020-06-05,Utilities,6,2,0.4,True,0.36,191,5,0.790059556037
2020-06-08,Comm,16,5,1,True,0.595348837209,327,5,0.857524359437
2020-06-08,Consumer,20,5,1,True,0.851063829787,731,5,0.695768962846
2020-06-08,Energy,19,5,1,True,0.793406593407,421,5,0.854729583102
2020-06-08,Financials,13,5,1,True,0.572881355932,485,5,0.964491461139
2020-06-08,Healthcare,33,5,1,True,0.519809069212,649,5,0.705228085156
2020-06-08,Industrials,25,5,1,True,0.407166123779,410,5,0.57867740714
2020-06-08,Materials,3,2,0.4,True,0.36,217,5,0.696428307328
2020-06-08,RealEstate,3,2,0.4,True,0.36,123,5,0.816239546803
2020-06-08,Tech,16,5,1,True,0.825806451613,410,5,0.958216952631
2020-06-08,Utilities,2,2,0.4,True,0.4,178,5,0.793687374749
2020-06-09,Comm,6,3,0.6,True,0.6,324,5,0.853671627226
2020-06-09,Consumer,26,3,0.6,True,0.466206896552,702,5,0.700105128569
2020-06-09,Energy,20,5,1,True,0.56338028169,419,5,0.838820803173
2020-06-09,Financials,21,5,1,True,0.824299065421,491,5,0.960922334934
2020-06-09,Healthcare,12,3,0.6,True,0.389189189189,629,5,0.699958424372
2020-06-09,Industrials,24,4,0.8,True,0.538317757009,422,5,0.582316395265
2020-06-09,Materials,2,2,0.4,True,0.4,201,5,0.704156862745
2020-06-09,RealEstate,3,2,0.4,True,0.36,121,5,0.826474738922
2020-06-09,Tech,22,5,1,True,0.711764705882,418,5,0.959020802459
2020-06-09,Utilities,5,2,0.4,True,0.384615384615,162,5,0.826062322946
2020-06-10,Comm,6,4,0.8,True,0.72,307,5,0.851429603866
2020-06-10,Consumer,48,5,1,True,0.563325183374,698,5,0.730879087909
2020-06-10,Energy,24,5,1,True,0.6,418,5,0.821110014568
2020-06-10,Financials,19,4,0.8,True,0.687619047619,492,5,0.961983865199
2020-06-10,Healthcare,24,4,0.8,True,0.581818181818,597,5,0.693814422955
2020-06-10,Industrials,16,2,0.4,True,0.226548672566,419,5,0.566444577089
2020-06-10,Materials,0,0,0,False,,188,5,0.701826846704
2020-06-10,RealEstate,4,1,0.2,True,0.2,119,5,0.827402862986
2020-06-10,Tech,16,4,0.8,True,0.65641025641,409,5,0.963184108248
2020-06-10,Utilities,3,3,0.6,True,0.6,155,5,0.841948484318
2020-06-11,Comm,14,5,1,True,0.6125,303,5,0.838936354914
2020-06-11,Consumer,38,5,1,True,0.81581920904,698,5,0.75145214776
2020-06-11,Energy,27,5,1,True,0.659728506787,419,5,0.816543801307
2020-06-11,Financials,28,5,1,True,0.861538461538,500,5,0.958883092973
2020-06-11,Healthcare,8,5,1,True,0.914285714286,582,5,0.707340196713
2020-06-11,Industrials,25,5,1,True,0.550660792952,430,5,0.576497365385
2020-06-11,Materials,4,3,0.6,True,0.533333333333,179,5,0.687206434316
2020-06-11,RealEstate,4,3,0.6,True,0.533333333333,115,5,0.845317992969
2020-06-11,Tech,14,4,0.8,True,0.784,400,5,0.960787846034
2020-06-11,Utilities,2,2,0.4,True,0.4,138,5,0.821924902892
2020-06-12,Comm,9,3,0.6,True,0.6,308,5,0.847075631753
2020-06-12,Consumer,20,5,1,True,0.714285714286,682,5,0.754765111562
2020-06-12,Energy,10,5,1,True,0.769230769231,404,5,0.830319987791
2020-06-12,Financials,6,3,0.6,True,0.514285714286,472,5,0.955703316031
2020-06-12,Healthcare,10,4,0.8,True,0.588235294118,540,5,0.704909710639
2020-06-12,Industrials,15,4,0.8,True,0.412844036697,426,5,0.566882204105
2020-06-12,Materials,4,3,0.6,True,0.533333333333,165,5,0.6608811749
2020-06-12,RealEstate,1,1,0.2,True,0.2,110,5,0.858156028369
2020-06-12,Tech,19,4,0.8,True,0.437575757576,402,5,0.97640021751
2020-06-12,Utilities,1,1,0.2,True,0.2,133,5,0.827942897262
2020-06-15,Comm,16,4,0.8,True,0.731428571429,310,5,0.844835164835
2020-06-15,Consumer,33,5,1,True,0.638709677419,676,5,0.74529234282
2020-06-15,Energy,20,3,0.6,True,0.43956043956,412,5,0.817413079072
2020-06-15,Financials,14,4,0.8,True,0.753846153846,456,5,0.948916168484
2020-06-15,Healthcare,19,5,1,True,0.714851485149,530,5,0.704045315555
2020-06-15,Industrials,22,4,0.8,True,0.597530864198,421,5,0.57171749754
2020-06-15,Materials,1,1,0.2,True,0.2,150,5,0.624306326304
2020-06-15,RealEstate,2,1,0.2,True,0.2,98,5,0.852930728242
2020-06-15,Tech,13,4,0.8,True,0.637735849057,387,5,0.968782948996
2020-06-15,Utilities,4,2,0.4,True,0.4,127,5,0.813158558104
2020-06-16,Comm,23,5,1,True,0.618713450292,317,5,0.832172580846
2020-06-16,Consumer,12,4,0.8,True,0.576,641,5,0.745504359107
2020-06-16,Energy,15,4,0.8,True,0.529411764706,410,5,0.803114996895
2020-06-16,Financials,10,4,0.8,True,0.666666666667,431,5,0.940109820593
2020-06-16,Healthcare,11,4,0.8,True,0.733333333333,502,5,0.684272835886
2020-06-16,Industrials,24,4,0.8,True,0.559223300971,426,5,0.574382022472
2020-06-16,Materials,1,1,0.2,True,0.2,134,5,0.620885200553
2020-06-16,RealEstate,4,2,0.4,True,0.4,94,5,0.860370009737
2020-06-16,Tech,10,4,0.8,True,0.714285714286,352,5,0.965510792488
2020-06-16,Utilities,3,2,0.4,True,0.36,115,5,0.817114612295
2020-06-17,Comm,12,5,1,True,0.8,309,5,0.821872175597
2020-06-17,Consumer,20,5,1,True,0.754716981132,612,5,0.753761320185
2020-06-17,Energy,10,4,0.8,True,0.588235294118,372,5,0.793349767815
2020-06-17,Financials,10,4,0.8,True,0.588235294118,406,5,0.943591504952
2020-06-17,Healthcare,9,4,0.8,True,0.415384615385,479,5,0.677446594919
2020-06-17,Industrials,6,3,0.6,True,0.4,406,5,0.560895603648
2020-06-17,Materials,1,1,0.2,True,0.2,123,5,0.630769230769
2020-06-17,RealEstate,3,2,0.4,True,0.36,90,5,0.849947534103
2020-06-17,Tech,6,4,0.8,True,0.72,332,5,0.951683647039
2020-06-17,Utilities,3,3,0.6,True,0.6,105,5,0.843857634902
